project,layer,target,pvalue,fold,classification_type,weighted,minmax,dge_filtering,accuracy,f1_score,recall,precision,auc,auc_ovo,auc_ovr,f1_score_micro,recall_micro,precision_micro,f1_score_weighted,recall_weighted,precision_weighted
TCGA-COAD,protein,primary_diagnosis,0.0001,5,both,False,0.5-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.4534883720930232,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,both,False,0.8-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.4534883720930232,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,True,,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5387596899224806,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,True,0-1,,0.7755102040816326,0.1538461538461538,0.1666666666666666,0.1428571428571428,0.5096899224806202,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,True,0.3-1,,0.7755102040816326,0.1538461538461538,0.1666666666666666,0.1428571428571428,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,True,0.5-1,,0.7959183673469388,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5135658914728682,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,True,0.8-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,False,,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,False,0-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,False,0.3-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,False,0.5-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-COAD,protein,primary_diagnosis,0.0001,5,node,False,0.8-1,,0.8163265306122449,0.1818181818181818,0.1666666666666666,0.2,0.5155038759689923,,,,,,,,
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,True,,,0.25,0.1454887218045112,0.1979166666666666,0.2337962962962962,0.4768535573710379,0.4683854166666666,,0.25,0.25,0.25,0.2932644110275689,0.25,0.7297453703703703
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,True,0-1,,0.2083333333333333,0.1268638768638768,0.1875,0.2314814814814814,0.4786471583024976,0.4586458333333333,,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.2301286676286676,0.2083333333333333,0.7291666666666666
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,True,0.3-1,,0.25,0.1454887218045112,0.1979166666666666,0.2337962962962962,0.4777189318187351,0.4583333333333333,,0.25,0.25,0.25,0.2932644110275689,0.25,0.7297453703703703
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,True,0.5-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4723612383250564,0.4563541666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,True,0.8-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4716032957371749,0.4517708333333334,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,False,,,0.2291666666666666,0.1305536568694463,0.18125,0.2222222222222222,0.4729762934488453,0.4521875,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2776258828890408,0.2291666666666666,0.7175925925925926
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,False,0-1,,0.2291666666666666,0.1305536568694463,0.18125,0.2222222222222222,0.4729762934488453,0.4521875,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2776258828890408,0.2291666666666666,0.7175925925925926
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,False,0.3-1,,0.2291666666666666,0.1305536568694463,0.18125,0.2222222222222222,0.4729762934488453,0.4521875,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2776258828890408,0.2291666666666666,0.7175925925925926
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,False,0.5-1,,0.2291666666666666,0.1305536568694463,0.18125,0.2222222222222222,0.4729762934488453,0.4521875,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2776258828890408,0.2291666666666666,0.7175925925925926
TCGA-LUAD,protein,primary_diagnosis,0.01,1,edge,False,0.8-1,,0.2291666666666666,0.1305536568694463,0.18125,0.2222222222222222,0.4729762934488453,0.4521875,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2776258828890408,0.2291666666666666,0.7175925925925926
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,True,,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.472650772615512,0.463125,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,True,0-1,,0.2083333333333333,0.1268638768638768,0.1875,0.2314814814814814,0.4803816633903793,0.4622916666666666,,0.2083333333333333,0.2083333333333333,0.2083333333333333,0.2301286676286676,0.2083333333333333,0.7291666666666666
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,True,0.3-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4768839001158365,0.458125,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,True,0.5-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.472573683500495,0.4564583333333333,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,True,0.8-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.472650772615512,0.463125,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,False,,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4728632177909506,0.4622916666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,False,0-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4728632177909506,0.4622916666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,False,0.3-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4728632177909506,0.4622916666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,False,0.5-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4728632177909506,0.4622916666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,both,False,0.8-1,,0.2291666666666666,0.1323173252997814,0.18125,0.224400871459695,0.4728632177909506,0.4622916666666666,,0.2291666666666666,0.2291666666666666,0.2291666666666666,0.2798304684269596,0.2291666666666666,0.7203159041394335
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,True,,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5443598281521332,0.5628125,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,True,0-1,,0.0833333333333333,0.0537373737373737,0.121875,0.2016908212560386,0.5143718802998767,0.5440104166666667,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0816161616161616,0.0833333333333333,0.7032004830917874
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,True,0.3-1,,0.0625,0.0379270970575318,0.1052083333333333,0.1867335562987736,0.5284657643182888,0.55546875,,0.0625,0.0625,0.0625,0.0618533157663592,0.0625,0.6845039018952063
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,True,0.5-1,,0.0833333333333333,0.0501010101010101,0.121875,0.1961352657004831,0.5311725447750825,0.5527604166666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.077070707070707,0.0833333333333333,0.6962560386473431
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,True,0.8-1,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5368955034223509,0.5310416666666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,False,,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,False,0-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,False,0.3-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,False,0.5-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.01,1,node,False,0.8-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,True,,,0.1458333333333333,0.0981481481481481,0.1489583333333333,0.1738095238095238,0.4984107074118141,0.4991666666666666,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.162037037037037,0.1458333333333333,0.5372023809523809
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,True,0-1,,0.1666666666666666,0.1063492063492063,0.165625,0.2208333333333333,0.4984691154125484,0.4973958333333333,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1781746031746031,0.1666666666666666,0.7135416666666666
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,True,0.3-1,,0.1458333333333333,0.0952380952380952,0.1489583333333333,0.2125,0.4976255094474739,0.4942708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1642857142857142,0.1458333333333333,0.703125
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,True,0.5-1,,0.1458333333333333,0.0981481481481481,0.1489583333333333,0.1738095238095238,0.4980641059387019,0.4959375,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.162037037037037,0.1458333333333333,0.5372023809523809
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,True,0.8-1,,0.1458333333333333,0.0981481481481481,0.1489583333333333,0.1738095238095238,0.4991537440965967,0.4994791666666666,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.162037037037037,0.1458333333333333,0.5372023809523809
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,False,,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4992668197544914,0.4990624999999999,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,False,0-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4992668197544914,0.4990624999999999,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,False,0.3-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4992668197544914,0.4990624999999999,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,False,0.5-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4992668197544914,0.4990624999999999,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,edge,False,0.8-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4992668197544914,0.4990624999999999,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,True,,,0.1458333333333333,0.0981481481481481,0.1489583333333333,0.1738095238095238,0.4997054162457195,0.5010416666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.162037037037037,0.1458333333333333,0.5372023809523809
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,True,0-1,,0.1458333333333333,0.092063492063492,0.1489583333333333,0.2111111111111111,0.4958772982192414,0.4952083333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1658730158730158,0.1458333333333333,0.7055555555555556
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,True,0.3-1,,0.1458333333333333,0.0952380952380952,0.1489583333333333,0.2125,0.4979510302808072,0.496875,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1642857142857142,0.1458333333333333,0.703125
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,True,0.5-1,,0.1458333333333333,0.0952380952380952,0.1489583333333333,0.2125,0.5023743225540436,0.5013541666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.1642857142857142,0.1458333333333333,0.703125
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,True,0.8-1,,0.1458333333333333,0.0981481481481481,0.1489583333333333,0.1738095238095238,0.4997054162457195,0.5010416666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.162037037037037,0.1458333333333333,0.5372023809523809
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,False,,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4969234342795008,0.5017708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,False,0-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4969234342795008,0.5017708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,False,0.3-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4969234342795008,0.5017708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,False,0.5-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4969234342795008,0.5017708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,both,False,0.8-1,,0.1458333333333333,0.1017025089605734,0.1489583333333333,0.1765873015873016,0.4969234342795008,0.5017708333333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.161850358422939,0.1458333333333333,0.5367063492063492
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,True,,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5443598281521332,0.5628125,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,True,0-1,,0.0833333333333333,0.0537373737373737,0.121875,0.2016908212560386,0.5143718802998767,0.5440104166666667,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0816161616161616,0.0833333333333333,0.7032004830917874
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,True,0.3-1,,0.0625,0.0379270970575318,0.1052083333333333,0.1867335562987736,0.5284657643182888,0.55546875,,0.0625,0.0625,0.0625,0.0618533157663592,0.0625,0.6845039018952063
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,True,0.5-1,,0.0833333333333333,0.0501010101010101,0.121875,0.1961352657004831,0.5311725447750825,0.5527604166666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.077070707070707,0.0833333333333333,0.6962560386473431
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,True,0.8-1,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5368955034223509,0.5310416666666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,False,,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,False,0-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,False,0.3-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,False,0.5-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.001,1,node,False,0.8-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,True,,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4838582239885097,0.4900520833333333,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,True,0-1,,0.125,0.0571929824561403,0.109375,0.1461352657004831,0.5066762311689549,0.5019791666666666,,0.125,0.125,0.125,0.1787719298245614,0.125,0.5573671497584541
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,True,0.3-1,,0.125,0.0571929824561403,0.109375,0.1461352657004831,0.5048646369660564,0.5005208333333333,,0.125,0.125,0.125,0.1787719298245614,0.125,0.5573671497584541
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,True,0.5-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4936746669445933,0.4934375,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,True,0.8-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4845447228443448,0.4908333333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,False,,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4813601309297758,0.4726041666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,False,0-1,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4813601309297758,0.4726041666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,False,0.3-1,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4813601309297758,0.4726041666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,False,0.5-1,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4813601309297758,0.4726041666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,edge,False,0.8-1,,0.1458333333333333,0.0636277302943969,0.1145833333333333,0.1495238095238095,0.4813601309297758,0.4726041666666667,,0.1458333333333333,0.1458333333333333,0.1458333333333333,0.2082146248812915,0.1458333333333333,0.573095238095238
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,True,,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4877653013017917,0.4902083333333333,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,True,0-1,,0.125,0.0578655578655578,0.109375,0.1736111111111111,0.5087561379672007,0.5052083333333334,,0.125,0.125,0.125,0.1833853083853084,0.125,0.6684027777777778
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,True,0.3-1,,0.125,0.0571929824561403,0.109375,0.1461352657004831,0.5033425770536134,0.5021875,,0.125,0.125,0.125,0.1787719298245614,0.125,0.5573671497584541
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,True,0.5-1,,0.125,0.0571929824561403,0.109375,0.1461352657004831,0.498091106147654,0.4968229166666666,,0.125,0.125,0.125,0.1787719298245614,0.125,0.5573671497584541
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,True,0.8-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4877653013017917,0.4902083333333333,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,False,,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4851895897743317,0.4761458333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,False,0-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4851895897743317,0.4761458333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,False,0.3-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4851895897743317,0.4761458333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,False,0.5-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4851895897743317,0.4761458333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,both,False,0.8-1,,0.125,0.0566801619433198,0.109375,0.1458333333333333,0.4851895897743317,0.4761458333333334,,0.125,0.125,0.125,0.1786437246963562,0.125,0.5572916666666666
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,True,,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5443598281521332,0.5628125,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,True,0-1,,0.0833333333333333,0.0537373737373737,0.121875,0.2016908212560386,0.5143718802998767,0.5440104166666667,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0816161616161616,0.0833333333333333,0.7032004830917874
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,True,0.3-1,,0.0625,0.0379270970575318,0.1052083333333333,0.1867335562987736,0.5284657643182888,0.55546875,,0.0625,0.0625,0.0625,0.0618533157663592,0.0625,0.6845039018952063
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,True,0.5-1,,0.0833333333333333,0.0501010101010101,0.121875,0.1961352657004831,0.5311725447750825,0.5527604166666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.077070707070707,0.0833333333333333,0.6962560386473431
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,True,0.8-1,,0.0833333333333333,0.0496309246309246,0.121875,0.1950757575757575,0.5368955034223509,0.5310416666666666,,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0759275446775446,0.0833333333333333,0.6946022727272728
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,False,,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,False,0-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,False,0.3-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,False,0.5-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.0001,1,node,False,0.8-1,,0.1041666666666666,0.0597416224014689,0.1270833333333333,0.1954365079365079,0.5274468915589448,0.5276041666666667,,0.1041666666666666,0.1041666666666666,0.1041666666666666,0.1141058430060987,0.1041666666666666,0.6946924603174603
TCGA-LUAD,protein,primary_diagnosis,0.01,2,edge,True,,,0.0416666666666666,0.0365497076023391,0.25,0.0197811447811447,0.554932180280503,0.6033854166666667,,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0056652046783625,0.0416666666666666,0.0030513468013468
TCGA-LUAD,protein,primary_diagnosis,0.01,2,edge,True,0-1,,0.0416666666666666,0.0365497076023391,0.25,0.0197811447811447,0.5546090764064706,0.6081249999999999,,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0056652046783625,0.0416666666666666,0.0030513468013468
