project,layer,target,pvalue,classification_type,weighted,minmax,dge_filtering,accuracy,accuracy_std,f1_score,f1_score_std,recall,recall_std,precision,precision_std,auc,auc_std,auc_ovo,auc_ovo_std,auc_ovr,auc_ovr_std,f1_score_micro,f1_score_micro_std,recall_micro,recall_micro_std,precision_micro,precision_micro_std,f1_score_weighted,f1_score_weighted_std,recall_weighted,recall_weighted_std,precision_weighted,precision_weighted_std
TCGA-LGG,mrna,vital_status,0.01,edge,False,0.5-1,1000.0,0.771830985915493,0.05530021746069279,0.486446143444115,0.1691270572121767,0.469281045751634,0.2031486735630377,0.533424135204321,0.1344257552552571,0.7670097489051737,0.08661726001826361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,False,0.8-1,1000.0,0.771830985915493,0.05530021746069279,0.486446143444115,0.1691270572121767,0.469281045751634,0.2031486735630377,0.533424135204321,0.1344257552552571,0.7670097489051737,0.08661726001826361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,False,N/A,1000.0,0.771830985915493,0.05530021746069279,0.486446143444115,0.1691270572121767,0.469281045751634,0.2031486735630377,0.533424135204321,0.1344257552552571,0.7670097489051737,0.08661726001826361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,True,0-1,1000.0,0.7718309859154929,0.057017675204867946,0.5143656470032182,0.15136325176255103,0.5150326797385621,0.19119183224132008,0.5351624845742493,0.12408189514929097,0.7684181686142472,0.08615476501504896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.3-1,1000.0,0.7662754303599374,0.06089781942842712,0.48217263917061076,0.17194201658522318,0.469281045751634,0.2031486735630377,0.5207617975419833,0.14946884093759985,0.7667758191941199,0.08754499760031055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.5-1,1000.0,0.7690532081377152,0.057833804857151117,0.48388204088001247,0.16872394056767862,0.469281045751634,0.2031486735630377,0.5290951308753166,0.13705253358635222,0.7653150238771154,0.08753184098458917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,True,0.8-1,1000.0,0.771830985915493,0.05530021746069279,0.486446143444115,0.1691270572121767,0.469281045751634,0.2031486735630377,0.533424135204321,0.1344257552552571,0.7661624964239343,0.08690592915623614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,edge,True,N/A,1000.0,0.7690532081377152,0.057833804857151117,0.48388204088001247,0.16872394056767862,0.469281045751634,0.2031486735630377,0.5290951308753166,0.13705253358635222,0.7645406131027046,0.09069727901655891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,False,0-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7560716093395832,0.07740323703252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,False,0.3-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7560716093395832,0.07740323703252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,False,0.5-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7560716093395832,0.07740323703252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,False,0.8-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7560716093395832,0.07740323703252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,False,N/A,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7560716093395832,0.07740323703252504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,True,0-1,1000.0,0.7633411580594679,0.02489174705728376,0.13187514240145815,0.15218216928236664,0.08104575163398692,0.09788659143943171,0.39333333333333337,0.37446257786622983,0.765642921590634,0.08812723382061417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,True,0.3-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7544471952641887,0.07754627088873539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,True,0.5-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7628753768623049,0.08015986752106091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,True,0.8-1,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.7644871371668757,0.08248733010761479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,mrna,vital_status,0.01,node,True,N/A,1000.0,0.7661189358372458,0.023780924866557394,0.09494949494949494,0.157718143388136,0.0588235294117647,0.10188534162169866,0.36,0.49799598391954936,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0-1,N/A,0.5184745762711864,0.05969836241278135,0.5193693625875568,0.06019460295386829,0.5194323671497585,0.06532700088902939,0.5597757845602673,0.06116486457189963,0.6940470113468302,0.027310505202132143,0.6859044276224984,0.02796884108577043,0.0,0.0,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.532587797702129,0.056294841785085724,0.5184745762711864,0.05969836241278135,0.5849633105303036,0.061672876685338836
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.3-1,N/A,0.5184745762711864,0.05969836241278135,0.5193693625875568,0.06019460295386829,0.5194323671497585,0.06532700088902939,0.5597757845602673,0.06116486457189963,0.6940470113468302,0.027310505202132143,0.6859044276224984,0.02796884108577043,0.0,0.0,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.532587797702129,0.056294841785085724,0.5184745762711864,0.05969836241278135,0.5849633105303036,0.061672876685338836
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.5-1,N/A,0.5184745762711864,0.05969836241278135,0.5193693625875568,0.06019460295386829,0.5194323671497585,0.06532700088902939,0.5597757845602673,0.06116486457189963,0.6940470113468302,0.027310505202132143,0.6859044276224984,0.02796884108577043,0.0,0.0,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.532587797702129,0.056294841785085724,0.5184745762711864,0.05969836241278135,0.5849633105303036,0.061672876685338836
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,0.8-1,N/A,0.5184745762711864,0.05969836241278135,0.5193693625875568,0.06019460295386829,0.5194323671497585,0.06532700088902939,0.5597757845602673,0.06116486457189963,0.6940470113468302,0.027310505202132143,0.6859044276224984,0.02796884108577043,0.0,0.0,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.532587797702129,0.056294841785085724,0.5184745762711864,0.05969836241278135,0.5849633105303036,0.061672876685338836
TCGA-LGG,protein,primary_diagnosis,0.0001,both,False,N/A,N/A,0.5184745762711864,0.05969836241278135,0.5193693625875568,0.06019460295386829,0.5194323671497585,0.06532700088902939,0.5597757845602673,0.06116486457189963,0.6940470113468302,0.027310505202132143,0.6859044276224984,0.02796884108577043,0.0,0.0,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.5184745762711864,0.05969836241278135,0.532587797702129,0.056294841785085724,0.5184745762711864,0.05969836241278135,0.5849633105303036,0.061672876685338836
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0-1,N/A,0.5118079096045197,0.05332941309924369,0.5066014874348423,0.0482944346689048,0.5011007591442374,0.054980400617429454,0.5278892187822282,0.043886846146580456,0.7102942333522043,0.03255949971592154,0.6996905912123303,0.03283874005528676,0.0,0.0,0.5118079096045197,0.05332941309924369,0.5118079096045197,0.05332941309924369,0.5118079096045197,0.05332941309924369,0.5248125695452158,0.04658400101515327,0.5118079096045197,0.05332941309924369,0.5535383712257349,0.04591636709803506
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.3-1,N/A,0.5151412429378531,0.05793736416093299,0.5139874243970619,0.05454601856089176,0.5103467908902692,0.06084572040933556,0.5444391489284925,0.050321728273784595,0.7031306617049371,0.029906009549545236,0.6938680914998849,0.030755021499640718,0.0,0.0,0.5151412429378531,0.05793736416093299,0.5151412429378531,0.05793736416093299,0.5151412429378531,0.05793736416093299,0.5300467044328251,0.05202636634045883,0.5151412429378531,0.05793736416093299,0.5704217332570191,0.05081098616563173
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.5-1,N/A,0.5151412429378531,0.055488380658826095,0.514487894750355,0.05212317817810374,0.5113388543823326,0.058772503898926576,0.5469200598113642,0.047638901948601556,0.6987221222746585,0.029765432878284065,0.6900071097883598,0.0306695996108883,0.0,0.0,0.5151412429378531,0.055488380658826095,0.5151412429378531,0.055488380658826095,0.5151412429378531,0.055488380658826095,0.5300397711502551,0.04901390805250786,0.5151412429378531,0.055488380658826095,0.5726499260156039,0.047131174164870684
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,0.8-1,N/A,0.5250847457627119,0.054645649601158544,0.5253177599875986,0.05319373729128089,0.5238388543823327,0.05893597723151426,0.563274758224897,0.05222604952015564,0.6957332652368884,0.027166078671555672,0.6873745830457787,0.028024309203410164,0.0,0.0,0.5250847457627119,0.054645649601158544,0.5250847457627119,0.054645649601158544,0.5250847457627119,0.054645649601158544,0.5396144763008592,0.04895624539269724,0.5250847457627119,0.054645649601158544,0.5885394430853059,0.050882448920332425
TCGA-LGG,protein,primary_diagnosis,0.0001,both,True,N/A,N/A,0.5250847457627119,0.054645649601158544,0.5253177599875986,0.05319373729128089,0.5238388543823327,0.05893597723151426,0.563274758224897,0.05222604952015564,0.6957332652368884,0.027166078671555672,0.6873745830457787,0.028024309203410164,0.0,0.0,0.5250847457627119,0.054645649601158544,0.5250847457627119,0.054645649601158544,0.5250847457627119,0.054645649601158544,0.5396144763008592,0.04895624539269724,0.5250847457627119,0.054645649601158544,0.5885394430853059,0.050882448920332425
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0-1,N/A,0.5251412429378531,0.05533118854501111,0.5259208059333164,0.0557470735906569,0.5253847481021394,0.061447017937036184,0.565105799527379,0.05863181555080443,0.6930903407026595,0.02829837941658047,0.6849273421325053,0.028920772277847822,0.0,0.0,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5394930442781226,0.051362533723500844,0.5251412429378531,0.05533118854501111,0.5903762846529551,0.05901235586458667
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.3-1,N/A,0.5251412429378531,0.05533118854501111,0.5259208059333164,0.0557470735906569,0.5253847481021394,0.061447017937036184,0.565105799527379,0.05863181555080443,0.6930903407026595,0.02829837941658047,0.6849273421325053,0.028920772277847822,0.0,0.0,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5394930442781226,0.051362533723500844,0.5251412429378531,0.05533118854501111,0.5903762846529551,0.05901235586458667
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.5-1,N/A,0.5251412429378531,0.05533118854501111,0.5259208059333164,0.0557470735906569,0.5253847481021394,0.061447017937036184,0.565105799527379,0.05863181555080443,0.6930903407026595,0.02829837941658047,0.6849273421325053,0.028920772277847822,0.0,0.0,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5394930442781226,0.051362533723500844,0.5251412429378531,0.05533118854501111,0.5903762846529551,0.05901235586458667
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,0.8-1,N/A,0.5251412429378531,0.05533118854501111,0.5259208059333164,0.0557470735906569,0.5253847481021394,0.061447017937036184,0.565105799527379,0.05863181555080443,0.6930903407026595,0.02829837941658047,0.6849273421325053,0.028920772277847822,0.0,0.0,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5394930442781226,0.051362533723500844,0.5251412429378531,0.05533118854501111,0.5903762846529551,0.05901235586458667
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,False,N/A,N/A,0.5251412429378531,0.05533118854501111,0.5259208059333164,0.0557470735906569,0.5253847481021394,0.061447017937036184,0.565105799527379,0.05863181555080443,0.6930903407026595,0.02829837941658047,0.6849273421325053,0.028920772277847822,0.0,0.0,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5251412429378531,0.05533118854501111,0.5394930442781226,0.051362533723500844,0.5251412429378531,0.05533118854501111,0.5903762846529551,0.05901235586458667
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0-1,N/A,0.5118079096045197,0.05332941309924369,0.5066014874348423,0.0482944346689048,0.5011007591442374,0.054980400617429454,0.5278892187822282,0.043886846146580456,0.7092871603976677,0.03261085064238605,0.6986153309753853,0.03276438053210427,0.0,0.0,0.5118079096045197,0.05332941309924369,0.5118079096045197,0.05332941309924369,0.5118079096045197,0.05332941309924369,0.5248125695452158,0.04658400101515327,0.5118079096045197,0.05332941309924369,0.5535383712257349,0.04591636709803506
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.3-1,N/A,0.5184745762711864,0.06198122500036252,0.51715485400268,0.05891433272340078,0.5135213940648724,0.06508981180520146,0.5466960060873104,0.05410650498590103,0.7016980375594506,0.030423902065684592,0.6925093095813205,0.031227452785781103,0.0,0.0,0.5184745762711864,0.06198122500036252,0.5184745762711864,0.06198122500036252,0.5184745762711864,0.06198122500036252,0.5331879355667123,0.05626531633022023,0.5184745762711864,0.06198122500036252,0.5725540163696943,0.05438537896182635
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.5-1,N/A,0.5184745762711864,0.05852354727696278,0.5177530715773433,0.05560570677067077,0.5145134575569358,0.0620873520696773,0.5492724822618258,0.050978413640268984,0.6969986389678419,0.03105497577536891,0.6883777820910973,0.03184412835318987,0.0,0.0,0.5184745762711864,0.05852354727696278,0.5184745762711864,0.05852354727696278,0.5184745762711864,0.05852354727696278,0.5332920264098544,0.05241448182690976,0.5184745762711864,0.05852354727696278,0.5748995110347968,0.05043388042765162
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,0.8-1,N/A,0.5284745762711864,0.05519487759233253,0.5279687530204096,0.054080349600462284,0.5266166321601105,0.05949271630912257,0.564781104093988,0.05348951528079247,0.6939654981720199,0.028401323056953066,0.6856401613181504,0.0292356325293628,0.0,0.0,0.5284745762711864,0.05519487759233253,0.5284745762711864,0.05519487759233253,0.5284745762711864,0.05519487759233253,0.5424345398178902,0.05026030211745935,0.5284745762711864,0.05519487759233253,0.589741175882253,0.05308624672451027
TCGA-LGG,protein,primary_diagnosis,0.0001,edge,True,N/A,N/A,0.5284745762711864,0.05519487759233253,0.5279687530204096,0.054080349600462284,0.5266166321601105,0.05949271630912257,0.564781104093988,0.05348951528079247,0.6962640890204297,0.027024008109847734,0.6882065037669658,0.027041458023257678,0.0,0.0,0.5284745762711864,0.05519487759233253,0.5284745762711864,0.05519487759233253,0.5284745762711864,0.05519487759233253,0.5424345398178902,0.05026030211745935,0.5284745762711864,0.05519487759233253,0.589741175882253,0.05308624672451027
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,0-1,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6517070579688333,0.020190270277452446,0.6475619392684611,0.02056194781288687,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,0.3-1,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6517070579688333,0.020190270277452446,0.6475619392684611,0.02056194781288687,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,0.5-1,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6517070579688333,0.020190270277452446,0.6475619392684611,0.02056194781288687,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,0.8-1,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6517070579688333,0.020190270277452446,0.6475619392684611,0.02056194781288687,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,False,N/A,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6517070579688333,0.020190270277452446,0.6475619392684611,0.02056194781288687,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0-1,N/A,0.34768361581920904,0.06409952482132683,0.29154447077976486,0.09767207727667075,0.40398033126294,0.048590998001906235,0.43132936827905377,0.17135217036420822,0.673494775824486,0.02467248505828808,0.667800483810674,0.025121995125802193,0.0,0.0,0.34768361581920904,0.06409952482132683,0.34768361581920904,0.06409952482132683,0.34768361581920904,0.06409952482132683,0.27036317622224904,0.10896213800192478,0.34768361581920904,0.06409952482132683,0.4353982391169258,0.19741393111025116
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.3-1,N/A,0.32435028248587566,0.03765728503514559,0.25040429987478,0.04888328377826327,0.38634920634920633,0.03242861173264317,0.3084495855631945,0.04870797553140538,0.6633271279004974,0.021631337180106264,0.6586073944674489,0.022044243211294917,0.0,0.0,0.32435028248587566,0.03765728503514559,0.32435028248587566,0.03765728503514559,0.32435028248587566,0.03765728503514559,0.2244234293088862,0.05166182613362124,0.32435028248587566,0.03765728503514559,0.2958550967049221,0.048438101656298325
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.5-1,N/A,0.31096045197740113,0.04111669014132493,0.23077388837413465,0.05343717164495506,0.37333333333333335,0.03520933824101379,0.289484150566644,0.040639495283747856,0.659775226765263,0.02123625092116173,0.6551756815044858,0.021955528127301473,0.0,0.0,0.31096045197740113,0.04111669014132493,0.31096045197740113,0.04111669014132493,0.31096045197740113,0.04111669014132493,0.20463416238557186,0.056357378594400744,0.31096045197740113,0.04111669014132493,0.2767148173548234,0.04070430509787734
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,0.8-1,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6548804872618279,0.020010194105753304,0.6506465198700253,0.020676424069236386,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.0001,node,True,N/A,N/A,0.3142937853107345,0.04846901183607989,0.2334637774610826,0.05935309099978791,0.3775,0.04431595478579316,0.2943054817177624,0.047506514247170055,0.6343140840006782,0.021848949234362088,0.6296717563837129,0.023619760464798648,0.0,0.0,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.3142937853107345,0.04846901183607989,0.20705345333427455,0.06168689427512364,0.3142937853107345,0.04846901183607989,0.2815334207372565,0.048117930145935565
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0-1,N/A,0.5049717514124294,0.07255917928414075,0.5102409177491022,0.06882592938159425,0.5167667356797792,0.07761452474336604,0.5773881914439191,0.06838630572723835,0.6889820240952487,0.017986247757580245,0.681520114446745,0.018232889292516936,0.0,0.0,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5189658756759931,0.06473047054177214,0.5049717514124294,0.07255917928414075,0.6032767521610991,0.06716022267371892
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.3-1,N/A,0.5049717514124294,0.07255917928414075,0.5102409177491022,0.06882592938159425,0.5167667356797792,0.07761452474336604,0.5773881914439191,0.06838630572723835,0.6889820240952487,0.017986247757580245,0.681520114446745,0.018232889292516936,0.0,0.0,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5189658756759931,0.06473047054177214,0.5049717514124294,0.07255917928414075,0.6032767521610991,0.06716022267371892
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.5-1,N/A,0.5049717514124294,0.07255917928414075,0.5102409177491022,0.06882592938159425,0.5167667356797792,0.07761452474336604,0.5773881914439191,0.06838630572723835,0.6889820240952487,0.017986247757580245,0.681520114446745,0.018232889292516936,0.0,0.0,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5189658756759931,0.06473047054177214,0.5049717514124294,0.07255917928414075,0.6032767521610991,0.06716022267371892
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,0.8-1,N/A,0.5049717514124294,0.07255917928414075,0.5102409177491022,0.06882592938159425,0.5167667356797792,0.07761452474336604,0.5773881914439191,0.06838630572723835,0.6889820240952487,0.017986247757580245,0.681520114446745,0.018232889292516936,0.0,0.0,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5189658756759931,0.06473047054177214,0.5049717514124294,0.07255917928414075,0.6032767521610991,0.06716022267371892
TCGA-LGG,protein,primary_diagnosis,0.001,both,False,N/A,N/A,0.5049717514124294,0.07255917928414075,0.5102409177491022,0.06882592938159425,0.5167667356797792,0.07761452474336604,0.5773881914439191,0.06838630572723835,0.6889820240952487,0.017986247757580245,0.681520114446745,0.018232889292516936,0.0,0.0,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5049717514124294,0.07255917928414075,0.5189658756759931,0.06473047054177214,0.5049717514124294,0.07255917928414075,0.6032767521610991,0.06716022267371892
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0-1,N/A,0.5184745762711864,0.06198122500036252,0.51715485400268,0.05891433272340078,0.5135213940648724,0.06508981180520146,0.5466960060873104,0.05410650498590103,0.7073524606223882,0.030253107666704866,0.6974834512307339,0.03123218814867141,0.0,0.0,0.5184745762711864,0.06198122500036252,0.5184745762711864,0.06198122500036252,0.5184745762711864,0.06198122500036252,0.5331879355667123,0.05626531633022023,0.5184745762711864,0.06198122500036252,0.5725540163696943,0.05438537896182635
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.3-1,N/A,0.5149717514124295,0.06413082671617104,0.5169040311361439,0.06255431769965711,0.5190355417529331,0.0722378495140782,0.5641866998788906,0.061602806688416854,0.6935516490136056,0.027888010399415783,0.6851944875776398,0.028670919913516633,0.0,0.0,0.5149717514124295,0.06413082671617104,0.5149717514124295,0.06413082671617104,0.5149717514124295,0.06413082671617104,0.5290284936055852,0.05615242615174501,0.5149717514124295,0.06413082671617104,0.5895795676263282,0.05751542461552429
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.5-1,N/A,0.5116949152542374,0.06603695704776369,0.5135625012685058,0.06255585941918271,0.5199068322981366,0.07314787423144115,0.5709434030022266,0.06655200286959527,0.6920188221664672,0.022260384610601754,0.6838865884518059,0.023150076049137016,0.0,0.0,0.5116949152542374,0.06603695704776369,0.5116949152542374,0.06603695704776369,0.5116949152542374,0.06603695704776369,0.5239960764329613,0.057664055891222234,0.5116949152542374,0.06603695704776369,0.5966098306672833,0.06563541256326712
TCGA-LGG,protein,primary_diagnosis,0.001,both,True,0.8-1,N/A,0.5150282485875707,0.06779937612060215,0.5189163470135572,0.06410616724580946,0.5253416149068324,0.07271695683949612,0.5819123025237577,0.06505092326843456,0.6898178770624422,0.02025677930722308,0.6821112836438924,0.020662654661421188,0.0,0.0,0.5150282485875707,0.06779937612060215,0.5150282485875707,0.06779937612060215,0.5150282485875707,0.06779937612060215,0.5282054472592016,0.05970273144590178,0.5150282485875707,0.06779937612060215,0.6073079110956269,0.06425341419164025
